0.000000000000000000e+00 6.339921355247497559e-01
0.000000000000000000e+00 6.264861226081848145e-01
0.000000000000000000e+00 6.301516890525817871e-01
0.000000000000000000e+00 6.698867678642272949e-01
0.000000000000000000e+00 6.540278792381286621e-01
0.000000000000000000e+00 6.474398970603942871e-01
0.000000000000000000e+00 6.219516992568969727e-01
0.000000000000000000e+00 5.703955292701721191e-01
0.000000000000000000e+00 6.718444228172302246e-01
0.000000000000000000e+00 6.220677495002746582e-01
0.000000000000000000e+00 6.698578596115112305e-01
0.000000000000000000e+00 6.709466576576232910e-01
0.000000000000000000e+00 6.126794219017028809e-01
0.000000000000000000e+00 6.234165430068969727e-01
0.000000000000000000e+00 6.478755474090576172e-01
0.000000000000000000e+00 6.610040068626403809e-01
0.000000000000000000e+00 5.747722387313842773e-01
0.000000000000000000e+00 6.400281786918640137e-01
0.000000000000000000e+00 6.750854849815368652e-01
0.000000000000000000e+00 6.666548252105712891e-01
0.000000000000000000e+00 6.517426967620849609e-01
0.000000000000000000e+00 6.617578864097595215e-01
0.000000000000000000e+00 6.620676517486572266e-01
0.000000000000000000e+00 6.728515028953552246e-01
0.000000000000000000e+00 5.746380686759948730e-01
0.000000000000000000e+00 5.780990719795227051e-01
0.000000000000000000e+00 6.564348340034484863e-01
0.000000000000000000e+00 5.747887492179870605e-01
0.000000000000000000e+00 6.731303334236145020e-01
0.000000000000000000e+00 6.236988902091979980e-01
0.000000000000000000e+00 6.321002840995788574e-01
0.000000000000000000e+00 6.307179331779479980e-01
0.000000000000000000e+00 6.494929790496826172e-01
0.000000000000000000e+00 6.241838932037353516e-01
0.000000000000000000e+00 6.282138228416442871e-01
0.000000000000000000e+00 6.407364010810852051e-01
0.000000000000000000e+00 6.753377914428710938e-01
0.000000000000000000e+00 6.483395099639892578e-01
0.000000000000000000e+00 6.542253494262695312e-01
0.000000000000000000e+00 6.528688073158264160e-01
0.000000000000000000e+00 5.758883357048034668e-01
0.000000000000000000e+00 5.702176690101623535e-01
0.000000000000000000e+00 6.635177135467529297e-01
0.000000000000000000e+00 6.384070515632629395e-01
0.000000000000000000e+00 6.389257311820983887e-01
0.000000000000000000e+00 6.703884601593017578e-01
0.000000000000000000e+00 5.565271973609924316e-01
0.000000000000000000e+00 6.445824503898620605e-01
0.000000000000000000e+00 6.408862471580505371e-01
0.000000000000000000e+00 6.178188920021057129e-01
0.000000000000000000e+00 6.614962220191955566e-01
0.000000000000000000e+00 6.666453480720520020e-01
0.000000000000000000e+00 6.188313364982604980e-01
0.000000000000000000e+00 5.637272596359252930e-01
0.000000000000000000e+00 6.392012238502502441e-01
0.000000000000000000e+00 6.272170543670654297e-01
0.000000000000000000e+00 5.649536252021789551e-01
0.000000000000000000e+00 6.645707488059997559e-01
0.000000000000000000e+00 6.571938395500183105e-01
0.000000000000000000e+00 5.531240105628967285e-01
0.000000000000000000e+00 6.403143405914306641e-01
0.000000000000000000e+00 6.259740591049194336e-01
0.000000000000000000e+00 5.722584128379821777e-01
0.000000000000000000e+00 6.126907467842102051e-01
0.000000000000000000e+00 6.216651797294616699e-01
0.000000000000000000e+00 6.394672989845275879e-01
0.000000000000000000e+00 6.614301800727844238e-01
0.000000000000000000e+00 6.356413364410400391e-01
0.000000000000000000e+00 6.289600729942321777e-01
0.000000000000000000e+00 6.527777910232543945e-01
0.000000000000000000e+00 6.703948378562927246e-01
0.000000000000000000e+00 6.758820414543151855e-01
0.000000000000000000e+00 5.774793028831481934e-01
0.000000000000000000e+00 6.575160026550292969e-01
0.000000000000000000e+00 6.399603486061096191e-01
0.000000000000000000e+00 6.357126832008361816e-01
0.000000000000000000e+00 6.247276067733764648e-01
0.000000000000000000e+00 6.404177546501159668e-01
0.000000000000000000e+00 6.330487132072448730e-01
0.000000000000000000e+00 6.295434236526489258e-01
0.000000000000000000e+00 6.334616541862487793e-01
0.000000000000000000e+00 6.158973574638366699e-01
0.000000000000000000e+00 6.719772219657897949e-01
0.000000000000000000e+00 5.558921694755554199e-01
0.000000000000000000e+00 6.292453408241271973e-01
0.000000000000000000e+00 6.671712994575500488e-01
0.000000000000000000e+00 6.527002453804016113e-01
0.000000000000000000e+00 5.592039227485656738e-01
0.000000000000000000e+00 5.680407881736755371e-01
0.000000000000000000e+00 6.448197960853576660e-01
0.000000000000000000e+00 6.520407199859619141e-01
0.000000000000000000e+00 6.583617925643920898e-01
0.000000000000000000e+00 5.695306062698364258e-01
0.000000000000000000e+00 6.613168120384216309e-01
0.000000000000000000e+00 6.752443313598632812e-01
0.000000000000000000e+00 6.458569765090942383e-01
0.000000000000000000e+00 6.493560671806335449e-01
0.000000000000000000e+00 6.306222081184387207e-01
0.000000000000000000e+00 6.273673772811889648e-01
0.000000000000000000e+00 5.620205402374267578e-01
0.000000000000000000e+00 6.543905138969421387e-01
0.000000000000000000e+00 6.555042266845703125e-01
0.000000000000000000e+00 5.600072741508483887e-01
0.000000000000000000e+00 6.688086986541748047e-01
0.000000000000000000e+00 6.544156670570373535e-01
0.000000000000000000e+00 5.560262799263000488e-01
0.000000000000000000e+00 6.619608402252197266e-01
0.000000000000000000e+00 6.328725218772888184e-01
0.000000000000000000e+00 6.592124104499816895e-01
0.000000000000000000e+00 6.665031313896179199e-01
0.000000000000000000e+00 6.410624384880065918e-01
0.000000000000000000e+00 6.419483423233032227e-01
0.000000000000000000e+00 5.716537237167358398e-01
0.000000000000000000e+00 6.236656308174133301e-01
0.000000000000000000e+00 6.351818442344665527e-01
0.000000000000000000e+00 6.614199280738830566e-01
0.000000000000000000e+00 5.702058672904968262e-01
0.000000000000000000e+00 6.534499526023864746e-01
0.000000000000000000e+00 6.577793359756469727e-01
0.000000000000000000e+00 6.546159982681274414e-01
0.000000000000000000e+00 6.643767952919006348e-01
0.000000000000000000e+00 6.394574642181396484e-01
0.000000000000000000e+00 6.578207612037658691e-01
0.000000000000000000e+00 5.656445622444152832e-01
0.000000000000000000e+00 6.716532111167907715e-01
0.000000000000000000e+00 6.342157721519470215e-01
0.000000000000000000e+00 6.690879464149475098e-01
0.000000000000000000e+00 6.641753315925598145e-01
0.000000000000000000e+00 6.140249371528625488e-01
0.000000000000000000e+00 6.378203034400939941e-01
0.000000000000000000e+00 5.581601262092590332e-01
0.000000000000000000e+00 6.527864336967468262e-01
0.000000000000000000e+00 6.606742739677429199e-01
0.000000000000000000e+00 6.653947234153747559e-01
0.000000000000000000e+00 6.286085247993469238e-01
0.000000000000000000e+00 6.302056908607482910e-01
0.000000000000000000e+00 6.529837846755981445e-01
0.000000000000000000e+00 6.741423010826110840e-01
0.000000000000000000e+00 5.663725733757019043e-01
0.000000000000000000e+00 6.210049986839294434e-01
0.000000000000000000e+00 6.703999042510986328e-01
0.000000000000000000e+00 6.618700027465820312e-01
0.000000000000000000e+00 6.652060747146606445e-01
0.000000000000000000e+00 6.428455710411071777e-01
0.000000000000000000e+00 6.571221351623535156e-01
0.000000000000000000e+00 6.290637850761413574e-01
0.000000000000000000e+00 6.707968115806579590e-01
0.000000000000000000e+00 6.632669568061828613e-01
0.000000000000000000e+00 6.225028038024902344e-01
0.000000000000000000e+00 6.338686347007751465e-01
0.000000000000000000e+00 6.676753163337707520e-01
0.000000000000000000e+00 6.399572491645812988e-01
0.000000000000000000e+00 5.623903274536132812e-01
0.000000000000000000e+00 6.633616685867309570e-01
0.000000000000000000e+00 6.622161865234375000e-01
0.000000000000000000e+00 6.576845049858093262e-01
0.000000000000000000e+00 6.696760654449462891e-01
0.000000000000000000e+00 6.692732572555541992e-01
0.000000000000000000e+00 6.706938743591308594e-01
0.000000000000000000e+00 6.696258187294006348e-01
0.000000000000000000e+00 6.698992848396301270e-01
0.000000000000000000e+00 5.678315758705139160e-01
0.000000000000000000e+00 6.136140823364257812e-01
0.000000000000000000e+00 5.651867985725402832e-01
0.000000000000000000e+00 5.704372525215148926e-01
0.000000000000000000e+00 6.482151150703430176e-01
0.000000000000000000e+00 6.525257229804992676e-01
0.000000000000000000e+00 6.558884382247924805e-01
0.000000000000000000e+00 6.423863768577575684e-01
0.000000000000000000e+00 6.648665070533752441e-01
0.000000000000000000e+00 6.176101565361022949e-01
0.000000000000000000e+00 6.460106968879699707e-01
0.000000000000000000e+00 6.075277924537658691e-01
0.000000000000000000e+00 6.408440470695495605e-01
0.000000000000000000e+00 6.651186347007751465e-01
0.000000000000000000e+00 6.738592982292175293e-01
0.000000000000000000e+00 6.399686336517333984e-01
0.000000000000000000e+00 6.373614668846130371e-01
0.000000000000000000e+00 6.601394414901733398e-01
0.000000000000000000e+00 6.558367609977722168e-01
0.000000000000000000e+00 6.580410003662109375e-01
0.000000000000000000e+00 6.720212101936340332e-01
0.000000000000000000e+00 6.192025542259216309e-01
0.000000000000000000e+00 5.645912289619445801e-01
0.000000000000000000e+00 6.369545459747314453e-01
0.000000000000000000e+00 6.212768554687500000e-01
0.000000000000000000e+00 6.234105825424194336e-01
0.000000000000000000e+00 5.777568817138671875e-01
0.000000000000000000e+00 6.646164655685424805e-01
0.000000000000000000e+00 6.588097810745239258e-01
0.000000000000000000e+00 6.291850805282592773e-01
0.000000000000000000e+00 5.566841959953308105e-01
0.000000000000000000e+00 6.570801138877868652e-01
0.000000000000000000e+00 6.464646458625793457e-01
0.000000000000000000e+00 5.671141147613525391e-01
0.000000000000000000e+00 6.658119559288024902e-01
0.000000000000000000e+00 6.684807538986206055e-01
0.000000000000000000e+00 6.480883359909057617e-01
0.000000000000000000e+00 6.323798298835754395e-01
0.000000000000000000e+00 6.427801251411437988e-01
0.000000000000000000e+00 6.443522572517395020e-01
0.000000000000000000e+00 6.511917710304260254e-01
0.000000000000000000e+00 6.670362353324890137e-01
0.000000000000000000e+00 6.701956391334533691e-01
0.000000000000000000e+00 6.407204270362854004e-01
0.000000000000000000e+00 6.388264298439025879e-01
0.000000000000000000e+00 5.852770209312438965e-01
0.000000000000000000e+00 6.410858035087585449e-01
0.000000000000000000e+00 6.648823022842407227e-01
0.000000000000000000e+00 5.682931542396545410e-01
0.000000000000000000e+00 6.463642716407775879e-01
0.000000000000000000e+00 6.833730936050415039e-01
0.000000000000000000e+00 5.576637387275695801e-01
0.000000000000000000e+00 5.685423016548156738e-01
0.000000000000000000e+00 6.399555802345275879e-01
0.000000000000000000e+00 6.776093244552612305e-01
0.000000000000000000e+00 6.612830758094787598e-01
0.000000000000000000e+00 6.757008433341979980e-01
0.000000000000000000e+00 6.643947958946228027e-01
0.000000000000000000e+00 6.414943337440490723e-01
0.000000000000000000e+00 6.330378651618957520e-01
0.000000000000000000e+00 6.550313234329223633e-01
0.000000000000000000e+00 6.385706663131713867e-01
0.000000000000000000e+00 6.338820457458496094e-01
0.000000000000000000e+00 6.495795845985412598e-01
0.000000000000000000e+00 6.567153930664062500e-01
0.000000000000000000e+00 6.620278358459472656e-01
0.000000000000000000e+00 5.667546987533569336e-01
0.000000000000000000e+00 6.459128260612487793e-01
0.000000000000000000e+00 6.550298333168029785e-01
0.000000000000000000e+00 6.681699156761169434e-01
0.000000000000000000e+00 6.419976353645324707e-01
0.000000000000000000e+00 6.277284026145935059e-01
0.000000000000000000e+00 6.648203730583190918e-01
0.000000000000000000e+00 6.371073126792907715e-01
0.000000000000000000e+00 6.634700894355773926e-01
0.000000000000000000e+00 6.348361372947692871e-01
0.000000000000000000e+00 6.589682698249816895e-01
0.000000000000000000e+00 6.649913191795349121e-01
0.000000000000000000e+00 6.780977845191955566e-01
0.000000000000000000e+00 6.326579451560974121e-01
0.000000000000000000e+00 6.376776099205017090e-01
0.000000000000000000e+00 6.348574757575988770e-01
0.000000000000000000e+00 6.561591029167175293e-01
0.000000000000000000e+00 6.613842844963073730e-01
0.000000000000000000e+00 6.204038262367248535e-01
0.000000000000000000e+00 6.449975371360778809e-01
0.000000000000000000e+00 6.274231076240539551e-01
0.000000000000000000e+00 6.377477049827575684e-01
0.000000000000000000e+00 6.312938332557678223e-01
0.000000000000000000e+00 5.755102038383483887e-01
0.000000000000000000e+00 6.707974076271057129e-01
0.000000000000000000e+00 6.660650372505187988e-01
0.000000000000000000e+00 5.689571499824523926e-01
0.000000000000000000e+00 6.353272199630737305e-01
0.000000000000000000e+00 5.733658075332641602e-01
0.000000000000000000e+00 6.755539774894714355e-01
0.000000000000000000e+00 6.545213460922241211e-01
0.000000000000000000e+00 6.698494553565979004e-01
0.000000000000000000e+00 6.450023055076599121e-01
0.000000000000000000e+00 5.818885564804077148e-01
0.000000000000000000e+00 6.808460354804992676e-01
0.000000000000000000e+00 4.685419499874114990e-01
0.000000000000000000e+00 6.712360978126525879e-01
0.000000000000000000e+00 5.739079117774963379e-01
0.000000000000000000e+00 6.195623278617858887e-01
0.000000000000000000e+00 5.576739907264709473e-01
0.000000000000000000e+00 6.348725557327270508e-01
0.000000000000000000e+00 6.431964635848999023e-01
0.000000000000000000e+00 6.185331940650939941e-01
0.000000000000000000e+00 6.312800049781799316e-01
0.000000000000000000e+00 6.414707303047180176e-01
0.000000000000000000e+00 6.258445978164672852e-01
0.000000000000000000e+00 6.736552119255065918e-01
0.000000000000000000e+00 6.763027906417846680e-01
0.000000000000000000e+00 5.589378476142883301e-01
0.000000000000000000e+00 6.336609721183776855e-01
0.000000000000000000e+00 6.271485090255737305e-01
0.000000000000000000e+00 6.623186469078063965e-01
0.000000000000000000e+00 6.615110039710998535e-01
0.000000000000000000e+00 6.452789902687072754e-01
0.000000000000000000e+00 6.259459853172302246e-01
0.000000000000000000e+00 6.721525788307189941e-01
0.000000000000000000e+00 5.535271167755126953e-01
0.000000000000000000e+00 6.723146438598632812e-01
0.000000000000000000e+00 6.326078772544860840e-01
0.000000000000000000e+00 6.751806139945983887e-01
0.000000000000000000e+00 5.746043324470520020e-01
0.000000000000000000e+00 5.622392296791076660e-01
0.000000000000000000e+00 6.785035729408264160e-01
0.000000000000000000e+00 6.555403470993041992e-01
0.000000000000000000e+00 6.331654191017150879e-01
0.000000000000000000e+00 6.682383418083190918e-01
0.000000000000000000e+00 6.411342620849609375e-01
0.000000000000000000e+00 6.665018796920776367e-01
0.000000000000000000e+00 6.636019349098205566e-01
0.000000000000000000e+00 6.610667705535888672e-01
0.000000000000000000e+00 5.729601979255676270e-01
0.000000000000000000e+00 6.214203238487243652e-01
0.000000000000000000e+00 6.777767539024353027e-01
0.000000000000000000e+00 6.462025046348571777e-01
0.000000000000000000e+00 6.584977507591247559e-01
0.000000000000000000e+00 6.379018425941467285e-01
0.000000000000000000e+00 6.455799937248229980e-01
0.000000000000000000e+00 6.556898951530456543e-01
0.000000000000000000e+00 6.303787231445312500e-01
0.000000000000000000e+00 6.660051941871643066e-01
0.000000000000000000e+00 6.457759737968444824e-01
0.000000000000000000e+00 6.430458426475524902e-01
0.000000000000000000e+00 6.570246815681457520e-01
0.000000000000000000e+00 6.502447128295898438e-01
0.000000000000000000e+00 6.603018641471862793e-01
0.000000000000000000e+00 6.317465901374816895e-01
0.000000000000000000e+00 6.790884137153625488e-01
0.000000000000000000e+00 6.624096035957336426e-01
0.000000000000000000e+00 5.781956911087036133e-01
0.000000000000000000e+00 6.620746850967407227e-01
0.000000000000000000e+00 6.629785299301147461e-01
0.000000000000000000e+00 6.259040236473083496e-01
0.000000000000000000e+00 5.635585784912109375e-01
0.000000000000000000e+00 5.646376609802246094e-01
0.000000000000000000e+00 5.698232054710388184e-01
0.000000000000000000e+00 6.203939914703369141e-01
0.000000000000000000e+00 6.444935798645019531e-01
0.000000000000000000e+00 6.264250874519348145e-01
0.000000000000000000e+00 5.689757466316223145e-01
0.000000000000000000e+00 6.640169024467468262e-01
0.000000000000000000e+00 6.586089730262756348e-01
0.000000000000000000e+00 6.277660727500915527e-01
0.000000000000000000e+00 5.738676190376281738e-01
0.000000000000000000e+00 6.298905014991760254e-01
0.000000000000000000e+00 5.629746317863464355e-01
0.000000000000000000e+00 6.292427182197570801e-01
0.000000000000000000e+00 6.462262272834777832e-01
0.000000000000000000e+00 6.478435397148132324e-01
0.000000000000000000e+00 6.618811488151550293e-01
0.000000000000000000e+00 6.645690202713012695e-01
0.000000000000000000e+00 6.328798532485961914e-01
0.000000000000000000e+00 5.744450092315673828e-01
0.000000000000000000e+00 6.613151431083679199e-01
0.000000000000000000e+00 5.491459369659423828e-01
0.000000000000000000e+00 6.579247117042541504e-01
0.000000000000000000e+00 6.267266273498535156e-01
0.000000000000000000e+00 5.643894672393798828e-01
0.000000000000000000e+00 6.255217194557189941e-01
0.000000000000000000e+00 6.217339634895324707e-01
0.000000000000000000e+00 6.238830089569091797e-01
0.000000000000000000e+00 6.347547173500061035e-01
0.000000000000000000e+00 6.229086518287658691e-01
0.000000000000000000e+00 6.399866938591003418e-01
0.000000000000000000e+00 6.592063903808593750e-01
0.000000000000000000e+00 6.552187800407409668e-01
0.000000000000000000e+00 6.142380833625793457e-01
0.000000000000000000e+00 6.628902554512023926e-01
0.000000000000000000e+00 5.742303133010864258e-01
0.000000000000000000e+00 6.523244976997375488e-01
0.000000000000000000e+00 6.653701066970825195e-01
0.000000000000000000e+00 5.591889619827270508e-01
0.000000000000000000e+00 6.574317812919616699e-01
0.000000000000000000e+00 6.267590522766113281e-01
0.000000000000000000e+00 6.477842330932617188e-01
0.000000000000000000e+00 6.190058588981628418e-01
0.000000000000000000e+00 6.602268815040588379e-01
