6.292635798454284668e-01 5.930262804031372070e-01
6.363100409507751465e-01 6.011167168617248535e-01
6.363917589187622070e-01 6.007395982742309570e-01
6.826980710029602051e-01 6.386472582817077637e-01
6.750422716140747070e-01 6.359501481056213379e-01
6.203492879867553711e-01 5.880444049835205078e-01
6.316118836402893066e-01 6.097943782806396484e-01
5.696864128112792969e-01 5.321055650711059570e-01
6.593580842018127441e-01 6.136628389358520508e-01
6.402040719985961914e-01 6.050700545310974121e-01
6.636639833450317383e-01 6.205114126205444336e-01
6.649110317230224609e-01 6.234601736068725586e-01
6.293542385101318359e-01 5.858597755432128906e-01
6.346108317375183105e-01 5.955345630645751953e-01
6.789191961288452148e-01 6.479411125183105469e-01
6.730344295501708984e-01 6.289582848548889160e-01
5.532477498054504395e-01 5.242785215377807617e-01
6.289569139480590820e-01 5.919008255004882812e-01
6.780740618705749512e-01 6.360262036323547363e-01
6.551436781883239746e-01 6.296023130416870117e-01
6.743193864822387695e-01 6.301021575927734375e-01
6.628473997116088867e-01 6.351750493049621582e-01
6.772792339324951172e-01 6.459151506423950195e-01
6.770232915878295898e-01 6.369666457176208496e-01
5.624689459800720215e-01 5.282647609710693359e-01
5.625891685485839844e-01 5.369112491607666016e-01
6.818999052047729492e-01 6.394321918487548828e-01
5.643742084503173828e-01 5.359392762184143066e-01
6.702185273170471191e-01 6.274927854537963867e-01
6.221573948860168457e-01 6.029891967773437500e-01
6.373862028121948242e-01 6.050312519073486328e-01
6.259865760803222656e-01 5.952780842781066895e-01
6.806293725967407227e-01 6.495640873908996582e-01
6.109988093376159668e-01 5.863730907440185547e-01
6.264060735702514648e-01 5.933707952499389648e-01
6.304702758789062500e-01 5.977299809455871582e-01
6.695163846015930176e-01 6.497136950492858887e-01
6.548482179641723633e-01 6.204052567481994629e-01
6.855047941207885742e-01 6.575825214385986328e-01
6.225753426551818848e-01 5.923679471015930176e-01
5.437341928482055664e-01 5.160589218139648438e-01
5.642733573913574219e-01 5.269940495491027832e-01
6.804516911506652832e-01 6.380766630172729492e-01
6.137149333953857422e-01 5.811374783515930176e-01
6.354137659072875977e-01 6.044045686721801758e-01
6.709625720977783203e-01 6.428431272506713867e-01
5.767398476600646973e-01 5.331896543502807617e-01
6.858367919921875000e-01 6.375869512557983398e-01
6.287530064582824707e-01 5.923623442649841309e-01
6.378546953201293945e-01 6.114126443862915039e-01
6.751859188079833984e-01 6.381549835205078125e-01
6.694018840789794922e-01 6.336644887924194336e-01
6.230276823043823242e-01 5.869650244712829590e-01
5.546658039093017578e-01 5.164661407470703125e-01
6.340214014053344727e-01 6.052545905113220215e-01
6.292899847030639648e-01 5.930060148239135742e-01
5.727717280387878418e-01 5.273555517196655273e-01
6.735386848449707031e-01 6.404578685760498047e-01
6.876345872879028320e-01 6.574168205261230469e-01
5.598253011703491211e-01 5.335468053817749023e-01
6.168760061264038086e-01 5.767219066619873047e-01
6.344531178474426270e-01 5.995881557464599609e-01
5.665214061737060547e-01 5.403527021408081055e-01
6.140443086624145508e-01 5.952255725860595703e-01
6.473550796508789062e-01 6.140698790550231934e-01
6.558454036712646484e-01 6.219871640205383301e-01
6.605789661407470703e-01 6.313202381134033203e-01
6.356210708618164062e-01 6.066609621047973633e-01
6.380960345268249512e-01 6.015672087669372559e-01
6.640794873237609863e-01 6.310367584228515625e-01
6.686030626296997070e-01 6.423766613006591797e-01
6.747345328330993652e-01 6.398383378982543945e-01
5.644628405570983887e-01 5.394442081451416016e-01
6.883981227874755859e-01 6.427298784255981445e-01
6.325702667236328125e-01 5.889502763748168945e-01
6.257325410842895508e-01 5.968250036239624023e-01
6.376945972442626953e-01 5.939991474151611328e-01
6.168860197067260742e-01 5.738618373870849609e-01
6.152294874191284180e-01 5.811141729354858398e-01
